Date,Open,High,Low,Close,Adj Close,Volume
2017-10-10,4069.471191,4075.576904,4054.375000,4069.182617,4069.182617,null
2017-10-11,4482.925293,4495.638184,4549.729980,4555.567871,4555.567871,null
2017-10-12,4721.843750,4731.899902,4731.179688,4748.202148,4748.202148,null
2017-10-15,4725.195801,4742.011230,4889.075195,4864.654785,4864.654785,null
2017-10-16,4736.368652,4732.722168,4762.977539,4736.592285,4736.592285,null
2017-10-17,4745.307129,4735.277832,4742.513672,4745.698242,4745.698242,null
2017-10-18,4845.257324,4854.971680,4819.257324,4844.571777,4844.571777,null
2017-10-19,5052.334961,5089.694336,5080.180664,5054.012207,5054.012207,null
2017-10-22,5174.878418,4983.742676,5173.780273,5004.706055,5004.706055,null
2017-10-23,4699.889648,4704.475098,4691.160645,4698.342773,4698.342773,null
2017-10-24,4831.534180,4834.034180,4863.218262,4887.413574,4887.413574,null
2017-10-25,4975.706055,5031.000000,4999.467773,5005.739258,5005.739258,null
2017-10-26,4966.358398,4993.410645,4964.162109,4967.109863,4967.109863,null
2017-10-30,4978.670898,4983.872559,5334.782227,5286.687012,5286.687012,null
2017-10-31,5266.135254,5244.938965,5533.612793,5536.580566,5536.580566,null
2017-11-01,5537.097168,5486.942871,5796.081055,5798.918457,5798.918457,null
2017-11-02,5810.202148,5810.337402,6245.474609,6055.915527,6055.915527,null
2017-11-03,6038.027832,5983.888184,6385.597168,6169.064941,6169.064941,null
2017-11-06,6197.482422,5995.485840,6466.917480,6020.699707,6020.699707,null
